chain_len,round,e2e_ns,publish_ns,gc_trigger_ns,invoke_cb_ns,getnext_ns,take_data_ns,sched_ns,dispatch_ns
5,0,15752090,7421080,0,0,0,0,7139680,0
5,1,3554970,2071330,0,0,0,0,1375830,0
5,2,3522050,2068020,0,0,0,0,1357200,0
5,3,3369090,1967500,0,0,0,0,1293330,0
5,4,3381190,1832090,0,0,0,0,1305660,0
5,5,3232910,1739580,0,0,0,0,1403550,0
5,6,3444060,1856330,0,0,0,0,1475480,0
5,7,3266220,1760110,0,0,0,0,1417870,0
5,8,3413890,1860200,0,0,0,0,1446430,0
5,9,3362550,1813740,0,0,0,0,1315590,0
5,10,3334390,1954200,0,0,0,0,1282140,0
5,11,3391300,1831480,0,0,0,0,1451420,0
5,12,3344810,1935590,0,0,0,0,1312410,0
5,13,3416570,1842890,0,0,0,0,1477710,0
5,14,3298250,1915800,0,0,0,0,1289070,0
5,15,3340620,1938680,0,0,0,0,1299750,0
5,16,3968730,2436830,0,0,0,0,1372090,0
5,17,3789110,2294650,0,0,0,0,1386740,0
5,18,3464420,2015140,0,0,0,0,1324880,0
5,19,3401940,1838580,0,0,0,0,1458540,0
5,20,3312040,1931600,0,0,0,0,1285750,0
5,21,3454600,2017920,0,0,0,0,1325670,0
5,22,3335910,1954460,0,0,0,0,1281940,0
5,23,3295910,1908230,0,0,0,0,1290980,0
5,24,3459800,2021130,0,0,0,0,1333970,0
5,25,3396630,1844540,0,0,0,0,1450760,0
5,26,3692040,2100120,0,0,0,0,1479720,0
5,27,3385650,1980180,0,0,0,0,1296200,0
5,28,3392210,1990800,0,0,0,0,1303610,0
5,29,3380740,1834590,0,0,0,0,1444700,0
5,30,3353080,1818950,0,0,0,0,1434640,0
5,31,3502920,2059490,0,0,0,0,1335420,0
5,32,3763750,2265650,0,0,0,0,1390310,0
5,33,3340760,1804130,0,0,0,0,1437480,0
5,34,3417020,1996300,0,0,0,0,1315180,0
5,35,3230060,1871040,0,0,0,0,1267940,0
5,36,3489040,2041370,0,0,0,0,1324370,0
5,37,3407530,1979590,0,0,0,0,1318640,0
5,38,4013180,1994960,0,0,0,0,1917600,0
5,39,3320730,1788130,0,0,0,0,1433920,0
5,40,3419270,1987910,0,0,0,0,1322980,0
5,41,3488470,2047640,0,0,0,0,1321740,0
5,42,3372690,1958220,0,0,0,0,1304290,0
5,43,3255670,1888970,0,0,0,0,1273830,0
5,44,3188240,1853390,0,0,0,0,1247730,0
5,45,3388670,1958050,0,0,0,0,1318040,0
5,46,3466090,2032760,0,0,0,0,1327650,0
5,47,3637660,2058750,0,0,0,0,1481910,0
5,48,3347960,1805100,0,0,0,0,1439440,0
5,49,3256930,1885920,0,0,0,0,1282620,0
5,50,3360680,1797550,0,0,0,0,1462800,0
5,51,3638200,2044880,0,0,0,0,1477880,0
